,X,Y
263,"[0.5180912017822266, -0.999897837638855, -0.28205782175064087, -0.6463449001312256, -0.5390169024467468, 0.49303746223449707, -0.09338796138763428, 1.0, -0.9925758242607117, -0.008006799034774303, 0.004817330744117498, 0.01186694111675024, 0.012832186184823513, -0.02144511789083481, -0.00934103038161993, 0.10736563056707382, -0.00584458140656352, -0.0011331550776958466, -0.007802784442901611, 0.0013233069330453873, 0.0009574294090270996, 0.2961876094341278, -0.007420438341796398]","[0.014705147594213486, -0.7659716606140137, 0.01612578146159649, -0.02422739379107952, -0.18466943502426147, -0.8290087580680847, 0.09665912389755249, 0.4609147012233734, -1.0]"
264,"[0.5178946256637573, -0.9998860955238342, -0.2815818786621094, -0.6458443403244019, -0.5402365922927856, 0.4912741184234619, -0.09054285287857056, 1.0, -0.9934436082839966, -0.00929096806794405, 0.006096854340285063, 0.010819965042173862, 0.015483374707400799, -0.030205775052309036, -0.008905707858502865, 0.10827218741178513, -0.006241419352591038, -0.0011072331108152866, -0.007840335369110107, 0.0008286107331514359, 0.0009284615516662598, 0.29595115780830383, -0.014714628458023071]","[0.012502741068601608, -0.7879592776298523, 0.08942277729511261, -0.1675194948911667, -0.2178955227136612, -0.8058174252510071, 0.23813581466674805, 0.46119725704193115, -1.0]"
265,"[0.5176640748977661, -0.9999266266822815, -0.2810599207878113, -0.6453615427017212, -0.5417546033859253, 0.4891548156738281, -0.08739131689071655, 1.0, -0.994273841381073, -0.009549766778945923, 0.0016171418828889728, 0.015160763636231422, 0.012794801965355873, -0.040838051587343216, -0.026437750086188316, 0.11657476425170898, -0.004808845929801464, -0.0010383250191807747, -0.007885873317718506, 0.0003008786588907242, 0.0009505152702331543, 0.2956865131855011, -0.014540188014507294]","[0.007089991122484207, -0.7416248917579651, 0.04787642881274223, -0.1541791558265686, -0.0581170953810215, -0.8837106227874756, 0.16617852449417114, 0.4311390519142151, -1.0]"
266,"[0.5173636674880981, -0.9999459385871887, -0.2805229425430298, -0.6449968218803406, -0.5432807207107544, 0.4870253801345825, -0.08407139778137207, 1.0, -0.9946855306625366, -0.010888966731727123, 1.4323741481803154e-07, 0.017364924773573875, 0.00936370249837637, -0.04201177507638931, -0.03186729550361633, 0.12169673293828964, -0.004022910725325346, -0.0011330855777487159, -0.00792616605758667, -0.00021099112927913666, 0.001008152961730957, 0.2954762279987335, -0.005186351481825113]","[0.04905519261956215, -0.6903085112571716, -0.0714409202337265, -0.04304175078868866, 0.10356880724430084, -0.9957903027534485, -0.14133162796497345, 0.4302082061767578, -1.0]"
267,"[0.5170395374298096, -0.9999368786811829, -0.28002071380615234, -0.6447672843933105, -0.5445664525032043, 0.485123872756958, -0.08113384246826172, 1.0, -0.9947885870933533, -0.010423345491290092, 1.644715723614354e-07, 0.014881700277328491, 0.006464890670031309, -0.03357676789164543, -0.0240227859467268, 0.10923007875680923, -0.0035683910828083754, -0.0011908038286492229, -0.00795358419418335, -0.00064895860850811, 0.0010657906532287598, 0.2953507602214813, -1.0936710168607533e-05]","[0.057887617498636246, -0.6751158237457275, -0.10249984264373779, 0.031366243958473206, 0.1068015843629837, -1.0, -0.2249556928873062, 0.41978132724761963, -1.0]"
268,"[0.5167628526687622, -0.9999274611473083, -0.27963441610336304, -0.6445856094360352, -0.5456126928329468, 0.4836999177932739, -0.07871007919311523, 1.0, -0.9947658777236938, -0.00794724840670824, 1.829117621809928e-07, 0.00981493666768074, 0.0060444544069468975, -0.025619952008128166, -0.012472125701606274, 0.09441632032394409, -0.003420871216803789, -0.0013035250594839454, -0.007974445819854736, -0.0010259654372930527, 0.0011116266250610352, 0.2952602803707123, -9.074574336409569e-08]","[0.034319426864385605, -0.6934144496917725, -0.06182466074824333, 0.03049817867577076, 0.012794625014066696, -0.9681557416915894, -0.1650160849094391, 0.4077939987182617, -1.0]"
269,"[0.516567587852478, -0.9999263286590576, -0.27936792373657227, -0.6443822383880615, -0.5465965270996094, 0.4826730489730835, -0.0766749382019043, 1.0, -0.9947421550750732, -0.0051135169342160225, 1.842156081011126e-07, 0.005479378160089254, 0.006181775592267513, -0.023675592616200447, -0.00315531506203115, 0.08163648098707199, -0.0032586415763944387, -0.00132218305952847, -0.00798887014389038, -0.001349782571196556, 0.00115126371383667, 0.295163631439209, -1.54518784256652e-06]","[-0.003950741142034531, -0.7149569392204285, -0.02533147484064102, 0.024088071659207344, -0.022410880774259567, -0.9418988823890686, -0.09576466679573059, 0.39319872856140137, -1.0]"
270,"[0.5164390802383423, -0.999927818775177, -0.27918219566345215, -0.6441606879234314, -0.5475915670394897, 0.4819074869155884, -0.07489222288131714, 1.0, -0.9947696328163147, -0.003409620141610503, 1.8700957582495903e-07, 0.0027490516658872366, 0.0059715802781283855, -0.02359570749104023, 0.0015122868353500962, 0.07234253734350204, -0.002873708726838231, -0.0013318598503246903, -0.008004903793334961, -0.0016229059547185898, 0.001185595989227295, 0.29506048560142517, -7.739945431239903e-06]","[-0.029394108802080154, -0.7299050688743591, -0.00026795268058776855, 0.019164325669407845, -0.030201997607946396, -0.9303821921348572, -0.04153694584965706, 0.3757837116718292, -1.0]"
271,"[0.5163365602493286, -0.9999297261238098, -0.2790403962135315, -0.6439275145530701, -0.5486102104187012, 0.4812636375427246, -0.07325619459152222, 1.0, -0.9947972297668457, -0.0030965872574597597, 1.842156081011126e-07, 0.0015161646297201514, 0.005793801974505186, -0.023997969925403595, 0.0031774931121617556, 0.06723830103874207, -0.002654080046340823, -0.0013586652930825949, -0.008018314838409424, -0.0018771123141050339, 0.0012197494506835938, 0.29495325684547424, -1.099368091672659e-05]","[-0.0334889255464077, -0.733772873878479, 0.009150709956884384, 0.010935770347714424, -0.026311349123716354, -0.9310858845710754, -0.023454416543245316, 0.36598968505859375, -1.0]"
272,"[0.5162296295166016, -0.9999310970306396, -0.2789105772972107, -0.6437004804611206, -0.549640417098999, 0.48063933849334717, -0.07172858715057373, 1.0, -0.9948350787162781, -0.0036957603879272938, 1.765787658314366e-07, 0.001240112236700952, 0.005518563091754913, -0.02416439913213253, 0.002476284047588706, 0.06361449509859085, -0.0024393717758357525, -0.0013711529318243265, -0.0080375075340271, -0.0021276380866765976, 0.0012532472610473633, 0.29484426975250244, -1.8750812159851193e-05]","[-0.023310963064432144, -0.7305595874786377, 0.00783831998705864, 0.0026503372937440872, -0.017032768577337265, -0.93802809715271, -0.019900638610124588, 0.3586961627006531, -1.0]"
273,"[0.5161000490188599, -0.999932050704956, -0.2787858247756958, -0.6434758901596069, -0.5506591200828552, 0.48000943660736084, -0.07029789686203003, 1.0, -0.9948291778564453, -0.00455115782096982, 1.7844141098066757e-07, 0.0012107769725844264, 0.005490422248840332, -0.02371794357895851, 0.002381154103204608, 0.06040216609835625, -0.002505675656720996, -0.0013811764074489474, -0.008054196834564209, -0.002396097406744957, 0.0012859106063842773, 0.2947368323802948, -7.565933628939092e-06]","[-0.007012601941823959, -0.7236701250076294, 0.0006299875676631927, -0.006510404869914055, -0.011317063122987747, -0.9427255988121033, -0.026725847274065018, 0.3583201467990875, -1.0]"
274,"[0.5159521102905273, -0.999932050704956, -0.27866029739379883, -0.6432605385780334, -0.5516557693481445, 0.47937560081481934, -0.06897193193435669, 1.0, -0.9948256611824036, -0.005162864923477173, 1.7508864402770996e-07, 0.0011049456661567092, 0.005413306411355734, -0.02291823737323284, 0.002299374435096979, 0.05707744508981705, -0.002509660553187132, -0.0013839759631082416, -0.008077502250671387, -0.002673892304301262, 0.0013127923011779785, 0.29463109374046326, -6.750648026354611e-06]","[0.006193581968545914, -0.718224048614502, -0.004579432308673859, -0.014536051079630852, -0.009210813790559769, -0.9456425905227661, -0.028349105268716812, 0.3567294776439667, -1.0]"
275,"[0.5157920122146606, -0.9999325275421143, -0.2785467505455017, -0.64304518699646, -0.5526225566864014, 0.478778600692749, -0.06774890422821045, 1.0, -0.994792640209198, -0.005376046057790518, 1.7005950780912826e-07, 0.0006882596062496305, 0.005558556877076626, -0.022054826840758324, 0.00365059613250196, 0.05455278232693672, -0.002675226191058755, -0.0014188154600560665, -0.008097290992736816, -0.0029641296714544296, 0.0013356804847717285, 0.29452934861183167, -2.2887616069056094e-06]","[0.015107054263353348, -0.714653491973877, -0.006034478545188904, -0.02483176998794079, -0.013418477028608322, -0.9453150033950806, -0.03362781181931496, 0.3586506247520447, -1.0]"
276,"[0.5156337022781372, -0.9999337196350098, -0.27844297885894775, -0.6428408622741699, -0.5535686016082764, 0.4782148599624634, -0.06663346290588379, 1.0, -0.9947885870933533, -0.005232108291238546, 1.6335398811406776e-07, 0.00017628949717618525, 0.0053259399719536304, -0.02119380049407482, 0.004191034939140081, 0.05080481246113777, -0.0025157432537525892, -0.0014222676400095224, -0.00812220573425293, -0.00324411503970623, 0.001355290412902832, 0.29443010687828064, -1.4723700587637722e-06]","[0.016467157751321793, -0.7149096131324768, -0.002938929945230484, -0.029235733672976494, -0.014714326709508896, -0.9441248178482056, -0.02003251388669014, 0.35246145725250244, -1.0]"
277,"[0.5154815912246704, -0.9999356865882874, -0.2783542275428772, -0.6426427960395813, -0.5544960498809814, 0.47769320011138916, -0.06559735536575317, 1.0, -0.9947526454925537, -0.004884458612650633, 1.644715723614354e-07, -0.0003113138081971556, 0.005130672361701727, -0.020313749089837074, 0.004839515779167414, 0.047960128635168076, -0.002376225544139743, -0.0014470766764134169, -0.00814366340637207, -0.0035138707607984543, 0.0013761520385742188, 0.2943347692489624, -1.1474330676719546e-06]","[0.015334490686655045, -0.7159518003463745, 0.0018239766359329224, -0.03379333019256592, -0.01828036829829216, -0.9424502849578857, -0.009516853839159012, 0.3471471071243286, -1.0]"
278,"[0.51534104347229, -0.9999378323554993, -0.2782711982727051, -0.6424599885940552, -0.555413007736206, 0.4771859645843506, -0.06461870670318604, 1.0, -0.9947108626365662, -0.0044752429239451885, 1.577660526663749e-07, -0.0005386800621636212, 0.004620945081114769, -0.019745755940675735, 0.004239422734826803, 0.04549981653690338, -0.0020217241253703833, -0.0014499323442578316, -0.008167743682861328, -0.0037604104727506638, 0.0013992786407470703, 0.2942425608634949, -1.8463106243871152e-06]","[0.011290092021226883, -0.7179368138313293, 0.007177162915468216, -0.03409650921821594, -0.01596972718834877, -0.9437915682792664, 0.004158761352300644, 0.33741044998168945, -1.0]"
279,"[0.5152082443237305, -0.9999406933784485, -0.2781931757926941, -0.6422898769378662, -0.5563143491744995, 0.47668254375457764, -0.06367111206054688, 1.0, -0.9946054816246033, -0.004147456493228674, 1.5050173374220321e-07, -0.0005536662647500634, 0.0042704506777226925, -0.019028615206480026, 0.0036002122797071934, 0.043852549046278, -0.0017951400950551033, -0.0014537241077050567, -0.00818711519241333, -0.003990611061453819, 0.0014278888702392578, 0.29415473341941833, -2.8726244636345655e-06]","[0.009448092430830002, -0.7181364297866821, 0.009566877037286758, -0.0354568213224411, -0.01503979042172432, -0.9454324245452881, 0.00919673964381218, 0.3313893675804138, -1.0]"
280,"[0.5150837898254395, -0.9999426603317261, -0.2781071662902832, -0.6421400904655457, -0.5572019815444946, 0.4761483669281006, -0.06274425983428955, 1.0, -0.9944750666618347, -0.003895191475749016, 1.501291961858442e-07, -0.00029108207672834396, 0.003675406100228429, -0.018418429419398308, 0.001857238239608705, 0.04273093491792679, -0.0014171096263453364, -0.0014526542508974671, -0.008210957050323486, -0.0041969697922468185, 0.0014598369598388672, 0.29406964778900146, -3.168912371620536e-06]","[0.007567655295133591, -0.7180049419403076, 0.011538133025169373, -0.034018099308013916, -0.010811779648065567, -0.949722409248352, 0.013800736516714096, 0.3226250410079956, -1.0]"
281,"[0.5149602890014648, -0.9999455213546753, -0.2780148983001709, -0.6420130133628845, -0.5580640435218811, 0.4755758047103882, -0.06182992458343506, 1.0, -0.9944969415664673, -0.003783829277381301, 1.3932586284681747e-07, 7.04366248100996e-05, 0.003041619434952736, -0.017472336068749428, -3.390908386791125e-05, 0.04136677086353302, -0.0010631097247824073, -0.0014998087426647544, -0.008233904838562012, -0.004386221989989281, 0.0015000104904174805, 0.29398730397224426, -5.421472451416776e-06]","[0.00811830535531044, -0.7168375849723816, 0.013673726469278336, -0.03135031461715698, -0.009330328553915024, -0.9511702060699463, 0.020755749195814133, 0.31379416584968567, -1.0]"
282,"[0.5148376226425171, -0.9999476671218872, -0.2779220938682556, -0.641887366771698, -0.558899998664856, 0.47498977184295654, -0.060912251472473145, 1.0, -0.994057834148407, -0.0035188428591936827, 1.3625249550841545e-07, 0.00046618582564406097, 0.0033380163367837667, -0.0166797898709774, -0.0001576013892190531, 0.0409805066883564, -0.0012731751194223762, -0.0014178892597556114, -0.008246064186096191, -0.0045754071325063705, 0.0015440583229064941, 0.29390934109687805, -7.094433385645971e-06]","[0.009214777499437332, -0.7130343317985535, 0.005485359579324722, -0.03594036400318146, -0.007871415466070175, -0.9542064070701599, 0.003905322402715683, 0.3196832537651062, -1.0]"
283,"[0.51472008228302, -0.9999488592147827, -0.277812659740448, -0.6417849063873291, -0.55971360206604, 0.47435009479522705, -0.06002449989318848, 1.0, -0.9939379096031189, -0.003529224544763565, 1.2954697581335495e-07, 0.0006959260208532214, 0.002536967396736145, -0.01575000397861004, -0.0020517415832728148, 0.03989515081048012, -0.0008116918615996838, -0.001451934571377933, -0.00826805830001831, -0.004741525277495384, 0.0015881061553955078, 0.29383212327957153, -3.488119546091184e-06]","[0.010645803064107895, -0.712261438369751, 0.008957736194133759, -0.03347115218639374, -0.00820060446858406, -0.9580503702163696, 0.010015007108449936, 0.30912357568740845, -1.0]"
284,"[0.5146082639694214, -0.9999498128890991, -0.27769529819488525, -0.6416974067687988, -0.560505747795105, 0.4736860990524292, -0.05915182828903198, 1.0, -0.9934695363044739, -0.003108199452981353, 1.3364478945732117e-07, 0.0010894894367083907, 0.0023539902176707983, -0.015058362856507301, -0.003344692988321185, 0.03907668590545654, -0.0006547741941176355, -0.0014108214527368546, -0.008290767669677734, -0.004891855642199516, 0.00163346529006958, 0.29375919699668884, -1.6165886336239055e-06]","[0.007144909352064133, -0.7111368179321289, 0.0068505629897117615, -0.03326213359832764, -0.005103219300508499, -0.9610194563865662, 0.008459832519292831, 0.30611151456832886, -1.0]"
285,"[0.5144904851913452, -0.99995356798172, -0.2775949239730835, -0.6416119337081909, -0.5612577199935913, 0.47302985191345215, -0.058296382427215576, 1.0, -0.9931140542030334, -0.0029776475857943296, 1.2926757619879936e-07, 0.0009975353023037314, 0.002685899380594492, -0.013957872055470943, -0.0019298993283882737, 0.037149932235479355, -0.0009666331461630762, -0.001386287622153759, -0.00830155611038208, -0.0050498079508543015, 0.0016942024230957031, 0.2936791181564331, -4.552776772470679e-06]","[0.009924519807100296, -0.7085288763046265, 0.00265304371714592, -0.03725875914096832, -0.010555777698755264, -0.9574912786483765, 0.0021778754889965057, 0.31213581562042236, -1.0]"
286,"[0.5143814086914062, -0.9999536275863647, -0.2774823307991028, -0.6415396928787231, -0.5620043873786926, 0.47237086296081543, -0.05746936798095703, 1.0, -0.9925925731658936, -0.0028153080493211746, 1.2479722499847412e-07, 0.0011638713767752051, 0.0023349355906248093, -0.013467162847518921, -0.0028256946243345737, 0.035927753895521164, -0.0007709672790952027, -0.001300328061915934, -0.008319616317749023, -0.005187978968024254, 0.001744985580444336, 0.29360994696617126, -5.058818715042435e-06]","[0.008582908660173416, -0.707645833492279, 0.0007812418043613434, -0.03631715476512909, -0.006732422858476639, -0.9625140428543091, 0.0012534521520137787, 0.3081088662147522, -1.0]"
