,X,Y
289,"[0.0, 0.0, -0.11578553915023804, -0.8103494048118591, -1.0001499652862549, -0.6511745452880859, -0.06228286027908325, 1.0, -0.44753730297088623, 0.014446246437728405, 0.0, 0.039833031594753265, 0.011861368082463741, -0.06436445564031601, 0.0, 0.12244337052106857, 0.02022627554833889, 0.0, -0.03750133514404297, 0.02683805115520954, 0.004713714122772217, 0.3681955933570862, 0.038869816809892654]","[0.1800532042980194, -1.0, -0.3993380665779114, -0.04778021574020386, -0.037127621471881866, -0.24625667929649353, 0.020748158916831017, 0.8134343028068542, -1.0]"
290,"[0.0, 0.0, -0.11575490236282349, -0.8107278943061829, -1.000160813331604, -0.6512539386749268, -0.06227165460586548, 1.0, -0.44316554069519043, 0.02385696955025196, 0.0, 0.05666673928499222, 0.024943137541413307, -0.06809767335653305, 0.0, 0.13122259080410004, 0.019823122769594193, 0.0, -0.03746986389160156, 0.026914166286587715, 0.00478595495223999, 0.36844485998153687, 0.07536309212446213]","[-0.11125003546476364, -1.0, -0.43163377046585083, -0.39217498898506165, 0.12941080331802368, -0.13266946375370026, 0.2260010987520218, 0.5777868628501892, -1.0]"
291,"[0.0, 0.0, -0.11534374952316284, -0.8108766078948975, -1.000063180923462, -0.650656521320343, -0.062014758586883545, 1.0, -0.44120001792907715, 0.018483571708202362, 0.0, 0.054661691188812256, 0.028759663924574852, -0.04439019411802292, 0.0, -0.027794305235147476, -0.013781517744064331, 0.0, -0.037488460540771484, 0.026695827022194862, 0.00451737642288208, 0.3688070774078369, 0.0866505429148674]","[-0.05823267251253128, -1.0, -0.5173255205154419, -0.3568573296070099, 0.4852322041988373, -0.5249413847923279, 0.22513450682163239, 0.08745194226503372, -1.0]"
292,"[0.0, 0.0, -0.11524027585983276, -0.8114080429077148, -1.0000842809677124, -0.6503087878227234, -0.06132262945175171, 1.0, -0.4415488839149475, 0.01943431980907917, 0.0, 0.04912043735384941, 0.018697766587138176, -0.032794106751680374, 0.0, 0.07362724840641022, -0.004488703794777393, 0.0, -0.03758406639099121, 0.026713894680142403, 0.0045320987701416016, 0.3691180944442749, 0.07607321441173553]","[0.03254873305559158, -1.0, -0.5405715703964233, -0.284595787525177, 0.3013533055782318, -0.3933087885379791, 0.1301598697900772, 0.4072295129299164, -1.0]"
293,"[0.0, 0.0, -0.11565792560577393, -0.8119574785232544, -1.0000851154327393, -0.650898277759552, -0.0606343150138855, 1.0, -0.44152241945266724, 0.015271163545548916, 0.0, 0.029578834772109985, 0.020694946870207787, -0.037286724895238876, 0.0, 0.0866900309920311, 0.010854254476726055, 0.0, -0.03760337829589844, 0.0270103607326746, 0.005022704601287842, 0.36908429861068726, 0.009517990984022617]","[0.5062964558601379, -0.755327045917511, -0.190378338098526, -0.06255726516246796, -0.03649943321943283, -0.06324788928031921, -0.3444271385669708, 0.8880119919776917, -1.0]"
294,"[0.0, 0.0, -0.11604321002960205, -0.8117644786834717, -1.0002012252807617, -0.6518057584762573, -0.060318589210510254, 1.0, -0.43532615900039673, 0.04130123555660248, 0.0, 0.051900576800107956, 0.038556329905986786, -0.093027763068676, 0.0, 0.23892691731452942, 0.020803019404411316, 0.0, -0.0375363826751709, 0.027362609282135963, 0.005398392677307129, 0.3687703609466553, 3.567757084965706e-05]","[0.006198406219482422, -0.9011062979698181, -0.3081166446208954, -0.3630070984363556, -0.421268492937088, 0.029630955308675766, -0.4766494631767273, 1.0, -1.0]"
295,"[0.0, 0.0, -0.11599266529083252, -0.8109433054924011, -1.0001252889633179, -0.6515424251556396, -0.06101715564727783, 1.0, -0.42966562509536743, 0.04619807004928589, 0.0, 0.05729035288095474, 0.0480743870139122, -0.0569893978536129, 0.0, 0.13439974188804626, 0.020717943087220192, 0.0, -0.03738594055175781, 0.027711303904652596, 0.0051125288009643555, 0.3685455620288849, -5.2965013310313225e-05]","[-0.03683100640773773, -0.989100456237793, -0.2981150150299072, -0.5138888359069824, -0.3049258291721344, -0.017364758998155594, -0.24095840752124786, 0.9693120718002319, -1.0]"
296,"[0.0, 0.0, -0.11536157131195068, -0.8103276491165161, -1.0001379251480103, -0.6510628461837769, -0.06186532974243164, 1.0, -0.4248307943344116, 0.048706140369176865, 0.0, 0.07076799124479294, 0.047894954681396484, -0.040919750928878784, 0.0, 0.15587912499904633, 0.012503157369792461, 0.0, -0.03745865821838379, 0.027614319697022438, 0.004536867141723633, 0.3685876429080963, 0.057873986661434174]","[-0.37014883756637573, -1.0, -0.4567742645740509, -0.6799344420433044, -0.04821958392858505, -0.10502707958221436, 0.11869285255670547, 0.7183350324630737, -1.0]"
297,"[0.0, 0.0, -0.11515182256698608, -0.8102809190750122, -1.0001070499420166, -0.6506326198577881, -0.06246715784072876, 1.0, -0.4243205189704895, 0.03186037763953209, 0.0, 0.055378448218107224, 0.02733762562274933, -0.03964777663350105, 0.0, 0.07290536165237427, 0.007133102510124445, 0.0, -0.037432193756103516, 0.027855636551976204, 0.004278779029846191, 0.3687649965286255, 0.048525623977184296]","[-0.13925758004188538, -1.0, -0.49004068970680237, -0.3065325617790222, 0.06426697224378586, -0.279153436422348, 0.08931548148393631, 0.6383771896362305, -1.0]"
298,"[0.0, 0.0, -0.11526656150817871, -0.8108229041099548, -1.000105381011963, -0.6508601903915405, -0.06307393312454224, 1.0, -0.42477428913116455, 0.016892965883016586, 0.0, 0.05275627598166466, 0.012850053608417511, -0.02414417825639248, 0.0, 0.06704635918140411, 0.01072054635733366, 0.0, -0.037378787994384766, 0.028084637597203255, 0.0044318437576293945, 0.3689936101436615, 0.05886724591255188]","[0.05566423386335373, -1.0, -0.4855232238769531, -0.23785898089408875, 0.08204346150159836, -0.22612279653549194, 0.26949888467788696, 0.5472363829612732, -1.0]"
299,"[0.0, 0.0, -0.11526405811309814, -0.8114187121391296, -1.000133991241455, -0.6508103609085083, -0.06308114528656006, 1.0, -0.4236825108528137, 0.017247630283236504, 0.0, 0.049520060420036316, 0.022785549983382225, -0.03122156299650669, 0.0, 0.14304395020008087, 0.002571937395259738, 0.0, -0.03743863105773926, 0.02815076895058155, 0.004518866539001465, 0.3692581355571747, 0.07652289420366287]","[0.10350453108549118, -1.0, -0.518225371837616, -0.38813114166259766, 0.1189383789896965, -0.24723577499389648, 0.06405895203351974, 0.5871492028236389, -1.0]"
300,"[0.0, 0.0, -0.11534970998764038, -0.8116186857223511, -1.0000885725021362, -0.6504315137863159, -0.06316864490509033, 1.0, -0.4251730442047119, 0.018046293407678604, 0.0, 0.04244619235396385, 0.033130548894405365, -0.04041554406285286, 0.0, 0.024155354127287865, -0.009441956877708435, 0.0, -0.03746151924133301, 0.028348619118332863, 0.004486560821533203, 0.3693268895149231, 0.03108869679272175]","[0.29844871163368225, -0.8902616500854492, -0.3944345712661743, -0.20002363622188568, 0.327119380235672, -0.42370808124542236, -0.3278741240501404, 0.6984732151031494, -1.0]"
301,"[0.0, 0.0, -0.11547112464904785, -0.811334490776062, -1.0001745223999023, -0.6509283185005188, -0.06354856491088867, 1.0, -0.4232110381126404, 0.037981100380420685, 0.0, 0.053016431629657745, 0.03876645117998123, -0.06989607959985733, 0.0, 0.1643703430891037, 0.020231125876307487, 0.0, -0.037387847900390625, 0.02852250076830387, 0.004571080207824707, 0.3691466450691223, 0.006926996633410454]","[-0.004388310015201569, -1.0, -0.3413048982620239, -0.3736116290092468, -0.2690102458000183, -0.07304032891988754, -0.24737657606601715, 1.0, -1.0]"
302,"[0.0, 0.0, -0.11522310972213745, -0.8110020756721497, -1.00010347366333, -0.6505399942398071, -0.06451576948165894, 1.0, -0.4232558608055115, 0.039790548384189606, 0.0, 0.062403805553913116, 0.03545947000384331, -0.04048047587275505, 0.0, 0.029667431488633156, 0.004560846369713545, 0.0, -0.037290096282958984, 0.02872510440647602, 0.004233121871948242, 0.3692449629306793, 0.05258827656507492]","[-0.3121435046195984, -1.0, -0.4681360721588135, -0.41074058413505554, 0.15160414576530457, -0.30466464161872864, 0.20803742110729218, 0.5211674571037292, -1.0]"
303,"[0.0, 0.0, -0.11486226320266724, -0.8110817670822144, -1.000132441520691, -0.6502273678779602, -0.06485307216644287, 1.0, -0.42390042543411255, 0.029308674857020378, 0.0, 0.05797164514660835, 0.030305055901408195, -0.02702535130083561, 0.0, 0.1392810195684433, -9.38199445954524e-05, 0.0, -0.037371158599853516, 0.028696412220597267, 0.0039786696434021, 0.3694702088832855, 0.06610919535160065]","[-0.08265823870897293, -1.0, -0.5422880053520203, -0.4973243772983551, 0.0847872868180275, -0.2281218320131302, 0.10366266220808029, 0.6165485382080078, -1.0]"
304,"[0.0, 0.0, -0.11483752727508545, -0.8115416169166565, -1.0001097917556763, -0.6500866413116455, -0.06505626440048218, 1.0, -0.4263623356819153, 0.02072853595018387, 0.0, 0.05061712488532066, 0.01943988725543022, -0.030078625306487083, 0.0, 0.056059908121824265, -0.007800841238349676, 0.0, -0.0373997688293457, 0.028897600248456, 0.003999948501586914, 0.36971256136894226, 0.06360208243131638]","[0.005720026791095734, -1.0, -0.5677668452262878, -0.2543383240699768, 0.3007389008998871, -0.4428432285785675, 0.1370714157819748, 0.4470616281032562, -1.0]"
305,"[0.0, 0.0, -0.1151537299156189, -0.8120712041854858, -1.0001226663589478, -0.6505863666534424, -0.06512069702148438, 1.0, -0.4272986054420471, 0.01574043743312359, 0.0, 0.041248708963394165, 0.018068978562951088, -0.028245260939002037, 0.0, 0.10179095715284348, 0.010513538494706154, 0.0, -0.037374019622802734, 0.029155129566788673, 0.004351496696472168, 0.36977121233940125, 0.021745920181274414]","[0.34342464804649353, -0.9804441928863525, -0.37806764245033264, -0.11871927976608276, -0.04500558227300644, -0.10634227097034454, -0.09275006502866745, 0.8756564855575562, -1.0]"
306,"[0.0, 0.0, -0.11509156227111816, -0.8124220967292786, -1.0001424551010132, -0.6509389281272888, -0.0652538537979126, 1.0, -0.4250640869140625, 0.030850518494844437, 0.0, 0.05834737420082092, 0.028320437297225, -0.038963433355093, 0.0, 0.1149420291185379, 0.0014041420072317123, 0.0, -0.037394046783447266, 0.02921946533024311, 0.0044661760330200195, 0.3699420392513275, 0.07318625599145889]","[-0.15141090750694275, -1.0, -0.5041882991790771, -0.43634387850761414, 0.17338991165161133, -0.23393574357032776, 0.16545824706554413, 0.5260025858879089, -1.0]"
307,"[0.0, 0.0, -0.11484646797180176, -0.8121829032897949, -1.0001357793807983, -0.6505049467086792, -0.06512069702148438, 1.0, -0.42509758472442627, 0.027769291773438454, 0.0, 0.052113622426986694, 0.04236922785639763, -0.05061636120080948, 0.0, 0.13678866624832153, 0.0014991521602496505, 0.0, -0.03736472129821777, 0.02918715961277485, 0.0042171478271484375, 0.37005743384361267, 0.04161452129483223]","[0.02540939301252365, -1.0, -0.5134994387626648, -0.455890953540802, 0.047365523874759674, -0.33565282821655273, -0.16392681002616882, 0.8208920955657959, -1.0]"
308,"[0.0, 0.0, -0.11458605527877808, -0.8121629953384399, -1.0000578165054321, -0.6498744487762451, -0.0654112696647644, 1.0, -0.42886877059936523, 0.027583850547671318, 0.0, 0.05490226671099663, 0.031305111944675446, -0.02884555794298649, 0.0, -0.0526675283908844, -0.019965525716543198, 0.0, -0.037400245666503906, 0.029255913570523262, 0.003924846649169922, 0.37022843956947327, 0.06573192030191422]","[-0.15398812294006348, -1.0, -0.5791621804237366, -0.2890457510948181, 0.4674910008907318, -0.623579204082489, 0.1534671187400818, 0.1588626503944397, -1.0]"
309,"[0.0, 0.0, -0.11475551128387451, -0.8123863339424133, -1.000119686126709, -0.6503384113311768, -0.06526190042495728, 1.0, -0.43087339401245117, 0.020957857370376587, 0.0, 0.043174635618925095, 0.02697247639298439, -0.05147984251379967, 0.0, 0.09389346092939377, 0.001557593117468059, 0.0, -0.03740859031677246, 0.029416846111416817, 0.0041610002517700195, 0.3702072501182556, 0.025372184813022614]","[0.2059607207775116, -0.9703531265258789, -0.42537611722946167, -0.1417052298784256, 0.08833575993776321, -0.31282860040664673, -0.23976130783557892, 0.8762999773025513, -1.0]"
310,"[0.0, 0.0, -0.11496800184249878, -0.8124533891677856, -1.0001486539840698, -0.6516736745834351, -0.06551855802536011, 1.0, -0.428092896938324, 0.027421271428465843, 0.0, 0.04555421322584152, 0.026956841349601746, -0.07725358009338379, 0.0, 0.09095078706741333, 0.02029002271592617, 0.0, -0.0373072624206543, 0.029499540105462074, 0.004589438438415527, 0.37006834149360657, 0.015478297136723995]","[0.045745350420475006, -1.0, -0.3448769450187683, -0.12810930609703064, -0.09274769574403763, -0.2785241901874542, -0.0734986886382103, 0.9504136443138123, -1.0]"
311,"[0.0, 0.0, -0.11469519138336182, -0.8123482465744019, -1.0001364946365356, -0.6516030430793762, -0.06589710712432861, 1.0, -0.42476868629455566, 0.02975139580667019, 0.0, 0.06092081218957901, 0.03293842449784279, -0.07569053024053574, 0.0, 0.040441881865262985, 0.009037446230649948, 0.0, -0.03728508949279785, 0.029459433630108833, 0.004407525062561035, 0.37020424008369446, 0.0663231760263443]","[-0.29018858075141907, -1.0, -0.4349135756492615, -0.3811842203140259, 0.2518320679664612, -0.29735270142555237, 0.29447850584983826, 0.4489973485469818, -1.0]"
312,"[0.0, 0.0, -0.11427158117294312, -0.8124256134033203, -1.000075340270996, -0.6508033871650696, -0.06577128171920776, 1.0, -0.4244389533996582, 0.02021407149732113, 0.0, 0.060631562024354935, 0.024867236614227295, -0.018053095787763596, 0.0, -0.01351346354931593, -0.011929286643862724, 0.0, -0.0373072624206543, 0.02926291711628437, 0.004053175449371338, 0.3705587089061737, 0.07975084334611893]","[-0.1165679320693016, -1.0, -0.5531513094902039, -0.3746112883090973, 0.41033077239990234, -0.4541284143924713, 0.37146228551864624, 0.14032916724681854, -1.0]"
313,"[0.0, 0.0, -0.11423677206039429, -0.8130247592926025, -1.0001087188720703, -0.6500802040100098, -0.0649716854095459, 1.0, -0.4275740385055542, 0.014622176066040993, 0.0, 0.048660144209861755, 0.014729991555213928, -0.0303335040807724, 0.0, 0.11667811870574951, -0.009517796337604523, 0.0, -0.03743577003479004, 0.02936137653887272, 0.004020035266876221, 0.37087583541870117, 0.06997379660606384]","[0.11570189148187637, -1.0, -0.6224104762077332, -0.27449771761894226, 0.2873172461986542, -0.4160013198852539, 0.11856251209974289, 0.511097252368927, -1.0]"
314,"[0.0, 0.0, -0.11450684070587158, -0.8135582804679871, -1.0000877380371094, -0.6501443386077881, -0.06423252820968628, 1.0, -0.43215447664260864, 0.012966208159923553, 0.0, 0.03724118694663048, 0.023151779547333717, -0.026450401172041893, 0.0, 0.04465664178133011, -0.013797788880765438, 0.0, -0.03751087188720703, 0.029562892392277718, 0.004312455654144287, 0.3709249198436737, 0.02625749260187149]","[0.44065985083580017, -0.8623681664466858, -0.40759432315826416, -0.13070854544639587, 0.33005276322364807, -0.3755839765071869, -0.3472776710987091, 0.7169701457023621, -1.0]"
315,"[0.0, 0.0, -0.11484962701797485, -0.8137582540512085, -1.000127911567688, -0.6510999202728271, -0.06403326988220215, 1.0, -0.43164825439453125, 0.031311292201280594, 0.0, 0.04445457085967064, 0.027722204104065895, -0.06513845175504684, 0.0, 0.08248525112867355, 0.016514474526047707, 0.0, -0.03748202323913574, 0.029852600768208504, 0.004753768444061279, 0.37077122926712036, 0.02012535370886326]","[0.015614733099937439, -1.0, -0.3637789487838745, -0.09777170419692993, -0.07816075533628464, -0.31564009189605713, -0.1398250162601471, 0.9253320097923279, -1.0]"
316,"[0.0, 0.0, -0.11484456062316895, -0.8134127855300903, -1.0001758337020874, -0.6514818072319031, -0.0639297366142273, 1.0, -0.42744284868240356, 0.038999203592538834, 0.0, 0.05541299656033516, 0.03885839879512787, -0.09153013676404953, 0.0, 0.15744444727897644, 0.020479876548051834, 0.0, -0.03739666938781738, 0.03002753295004368, 0.004790544509887695, 0.3706737458705902, 0.02819547802209854]","[-0.20874610543251038, -1.0, -0.4379881024360657, -0.32725876569747925, -0.12551674246788025, -0.2652003765106201, -0.12365207821130753, 0.9460458159446716, -1.0]"
317,"[0.0, 0.0, -0.11441266536712646, -0.8128390312194824, -1.000112771987915, -0.6508862972259521, -0.06406420469284058, 1.0, -0.4246510863304138, 0.03232939913868904, 0.0, 0.05999442934989929, 0.042040806263685226, -0.05084841325879097, 0.0, 0.06140536069869995, 0.0105211166664958, 0.0, -0.03740072250366211, 0.029884489253163338, 0.004350125789642334, 0.3706878125667572, 0.03253591060638428]","[-0.15456408262252808, -1.0, -0.45318400859832764, -0.39911195635795593, 0.008944176137447357, -0.3031670153141022, 0.07085838913917542, 0.7898174524307251, -1.0]"
318,"[0.0, 0.0, -0.11422908306121826, -0.8124638795852661, -1.0001293420791626, -0.6502358913421631, -0.06401360034942627, 1.0, -0.42577266693115234, 0.024367569014430046, 0.0, 0.04988087713718414, 0.04158397391438484, -0.0379350483417511, 0.0, 0.14869572222232819, 0.007069186307489872, 0.0, -0.037455081939697266, 0.029852071776986122, 0.004036545753479004, 0.37063121795654297, 0.027922341600060463]","[0.1717545986175537, -0.9711781740188599, -0.4575209319591522, -0.45713111758232117, -0.09461992233991623, -0.2060282677412033, -0.24427266418933868, 0.9241363406181335, -1.0]"
319,"[0.0, 0.0, -0.11433392763137817, -0.8122966289520264, -1.0001085996627808, -0.6502958536148071, -0.06449824571609497, 1.0, -0.42888569831848145, 0.027377838268876076, 0.0, 0.04766794666647911, 0.03417690843343735, -0.05008518323302269, 0.0, 0.053597986698150635, 0.0022289722692221403, 0.0, -0.03743314743041992, 0.030082622542977333, 0.004027843475341797, 0.37049075961112976, 0.01860628090798855]","[0.09510209411382675, -0.9785299301147461, -0.3764238655567169, -0.19507047533988953, 0.0396568700671196, -0.33119210600852966, -0.2288537174463272, 0.8976772427558899, -1.0]"
320,"[0.0, 0.0, -0.11441296339035034, -0.8121098279953003, -1.0001904964447021, -0.6507648825645447, -0.06524020433425903, 1.0, -0.42833614349365234, 0.032667335122823715, 0.0, 0.05290135741233826, 0.02846542000770569, -0.08570254594087601, 0.0, 0.18883351981639862, 0.020951466634869576, 0.0, -0.037293434143066406, 0.03023904748260975, 0.004074752330780029, 0.3704425096511841, 0.031529076397418976]","[-0.1358247697353363, -1.0, -0.46523672342300415, -0.2605684995651245, -0.187494695186615, -0.2201267033815384, -0.11556648463010788, 0.958729088306427, -1.0]"
