,X,Y
4773,"[0.0, 0.0, -0.11101323366165161, -0.8151949644088745, -1.0001362562179565, -0.6527941226959229, -0.06539541482925415, 1.0, -0.7017248272895813, 0.03915809467434883, 0.0, 0.055245161056518555, 0.03751785680651665, -0.0683678612112999, 0.0, 0.09431450814008713, 0.020542562007904053, 0.0, -0.03600287437438965, 0.04479069262742996, 0.003771662712097168, 0.3769971430301666, 0.03696098551154137]","[-0.15914303064346313, -1.0, -0.6102935075759888, -0.4641886055469513, -0.19604340195655823, -0.7150149941444397, -0.10224393755197525, 1.0, -0.9465517997741699]"
4774,"[0.0, 0.0, -0.11061090230941772, -0.8151147365570068, -1.000187873840332, -0.652437686920166, -0.06705766916275024, 1.0, -0.7014293670654297, 0.030653655529022217, 0.0, 0.054956626147031784, 0.026784447953104973, -0.08631153404712677, 0.0, 0.20052014291286469, 0.021040160208940506, 0.0, -0.03593850135803223, 0.044786371290683746, 0.003348112106323242, 0.37728193402290344, 0.08989985287189484]","[-0.04117829352617264, -1.0, -0.6748332977294922, -0.15513187646865845, -0.09945567697286606, -0.26072949171066284, 0.009943818673491478, 0.8553837537765503, -1.0]"
4775,"[0.0, 0.0, -0.11014753580093384, -0.8155174255371094, -1.0001945495605469, -0.652301549911499, -0.06848585605621338, 1.0, -0.7032104730606079, 0.029472768306732178, 0.0, 0.060334112495183945, 0.021200289949774742, -0.04704761505126953, 0.0, 0.1822902262210846, 0.020813139155507088, 0.0, -0.035961151123046875, 0.04471062123775482, 0.003075122833251953, 0.3777316212654114, 0.10320410132408142]","[-0.052254535257816315, -1.0, -0.6651812195777893, -0.18007062375545502, -0.023814402520656586, -0.11431163549423218, 0.2801435589790344, 0.7402210831642151, -1.0]"
4776,"[0.0, 0.0, -0.10992676019668579, -0.8163371682167053, -1.0001064538955688, -0.6523709297180176, -0.06966447830200195, 1.0, -0.7107565402984619, 0.024811817333102226, 0.0, 0.05180717632174492, 0.007754653692245483, -0.02939172089099884, 0.0, 0.045565858483314514, -0.007192468736320734, 0.0, -0.03593921661376953, 0.04488014429807663, 0.0030660033226013184, 0.37828680872917175, 0.10936817526817322]","[-0.22819525003433228, -1.0, -0.803104043006897, 0.10059051215648651, 0.4468611180782318, -0.45995306968688965, 0.5917233824729919, 0.24871091544628143, -0.9467096924781799]"
4777,"[0.0, 0.0, -0.10979771614074707, -0.8173915147781372, -1.0001333951950073, -0.6527343392372131, -0.06970089673995972, 1.0, -0.7150369882583618, 0.015256593003869057, 0.0, 0.05052685737609863, 0.008020530454814434, -0.031123552471399307, 0.0, 0.12720400094985962, -0.0030926764011383057, 0.0, -0.035955190658569336, 0.04484681040048599, 0.0032950639724731445, 0.3788648247718811, 0.1101592481136322]","[0.027871407568454742, -1.0, -0.8300794959068298, 0.25680652260780334, 0.29821717739105225, -0.3527218997478485, 0.48086223006248474, 0.4774250090122223, -0.9468732476234436]"
4778,"[0.0, 0.0, -0.10993242263793945, -0.8179059028625488, -1.0000869035720825, -0.6525243520736694, -0.0690658688545227, 1.0, -0.7215805053710938, 0.012373841367661953, 0.0, 0.04064638540148735, 0.01907491497695446, -0.038571905344724655, 0.0, 0.02429993450641632, -0.016065923497080803, 0.0, -0.03599429130554199, 0.04500114172697067, 0.0034488439559936523, 0.3790615200996399, 0.035910047590732574]","[0.32636773586273193, -1.0, -0.8768212199211121, -0.04106028378009796, 0.4462052881717682, -1.0, -0.053170718252658844, 0.7979783415794373, -0.45370399951934814]"
4779,"[0.0, 0.0, -0.11025106906890869, -0.8179036378860474, -1.0001423358917236, -0.652496337890625, -0.06851482391357422, 1.0, -0.7255356311798096, 0.026682062074542046, 0.0, 0.045870691537857056, 0.020671909675002098, -0.041022904217243195, 0.0, 0.14374876022338867, 0.015336940065026283, 0.0, -0.03594684600830078, 0.04529731720685959, 0.003608882427215576, 0.3789742887020111, 0.018373120576143265]","[0.2439061999320984, -1.0, -0.6608460545539856, -0.2607516944408417, -0.36199161410331726, -0.647496223449707, -0.02417229674756527, 1.0, -0.9744179248809814]"
4780,"[0.0, 0.0, -0.11028331518173218, -0.8181473016738892, -1.0001038312911987, -0.6540564298629761, -0.06810569763183594, 1.0, -0.7271019220352173, 0.03958089277148247, 0.0, 0.04773151874542236, 0.025203529745340347, -0.023093342781066895, 0.0, 0.16563986241817474, 0.015013404190540314, 0.0, -0.0359649658203125, 0.04536832869052887, 0.004120826721191406, 0.3789030909538269, 0.0500960536301136]","[0.002933882176876068, -1.0, -0.6903751492500305, -0.1393483579158783, -0.31722113490104675, -0.4621543288230896, -0.030429059639573097, 1.0, -1.0]"
4781,"[0.0, 0.0, -0.11013269424438477, -0.8182438611984253, -1.000145673751831, -0.6548373699188232, -0.06769669055938721, 1.0, -0.7250416874885559, 0.04073639214038849, 0.0, 0.05993333458900452, 0.030659256502985954, -0.052831389009952545, 0.0, 0.1892787218093872, 0.019902734085917473, 0.0, -0.035917043685913086, 0.04544706642627716, 0.004313945770263672, 0.37904787063598633, 0.08141770213842392]","[-0.1341237723827362, -1.0, -0.6555005311965942, -0.2549801170825958, -0.14808210730552673, -0.2214221954345703, 0.06389836966991425, 0.8801787495613098, -1.0]"
4782,"[0.0, 0.0, -0.10964679718017578, -0.8183329701423645, -1.000089406967163, -0.6545329689979553, -0.06718212366104126, 1.0, -0.7238540649414062, 0.036769382655620575, 0.0, 0.056433599442243576, 0.027783146128058434, -0.038734592497348785, 0.0, 0.13116681575775146, 0.0033218413591384888, 0.0, -0.035897254943847656, 0.04537726938724518, 0.004108428955078125, 0.3794563412666321, 0.09325490146875381]","[-0.16324973106384277, -1.0, -0.6940957307815552, -0.16446520388126373, 0.19150489568710327, -0.33921802043914795, 0.21756017208099365, 0.6642650961875916, -1.0]"
4783,"[0.0, 0.0, -0.10954439640045166, -0.8187375664710999, -1.0001031160354614, -0.6551947593688965, -0.0663602352142334, 1.0, -0.7233045697212219, 0.026249637827277184, 0.0, 0.0462593212723732, 0.01743537001311779, -0.05471212416887283, 0.0, 0.12413165718317032, 0.013385412283241749, 0.0, -0.03591012954711914, 0.045374996960163116, 0.004389762878417969, 0.3796689808368683, 0.06400545686483383]","[0.028471745550632477, -1.0, -0.7125003933906555, 0.11668677628040314, -0.011631451547145844, -0.5456750392913818, 0.057106949388980865, 0.9630277156829834, -0.787682831287384]"
4784,"[0.0, 0.0, -0.10979366302490234, -0.8189927935600281, -1.000096082687378, -0.6553904414176941, -0.06567442417144775, 1.0, -0.7240955829620361, 0.02548573911190033, 0.0, 0.04461453855037689, 0.015129062347114086, -0.03073442541062832, 0.0, 0.12094563245773315, 0.01479185838252306, 0.0, -0.03583955764770508, 0.04570608586072922, 0.0046503543853759766, 0.37975528836250305, 0.02514370158314705]","[0.22986438870429993, -1.0, -0.6641547679901123, -0.054004229605197906, -0.2926138937473297, -0.6150772571563721, -0.02777407504618168, 1.0, -0.9425960183143616]"
4785,"[0.0, 0.0, -0.1097264289855957, -0.8194324970245361, -1.0000847578048706, -0.6562253832817078, -0.06503069400787354, 1.0, -0.7206783294677734, 0.033929672092199326, 0.0, 0.05368255451321602, 0.018036574125289917, -0.036560382694005966, 0.0, 0.12685678899288177, 0.00822779443114996, 0.0, -0.03586411476135254, 0.04574035853147507, 0.0049857497215271, 0.3799286484718323, 0.07373689860105515]","[-0.08688738197088242, -1.0, -0.6938645243644714, 0.014150965958833694, 0.05983241647481918, -0.4059835970401764, 0.10828164219856262, 0.8427423238754272, -1.0]"
4786,"[0.0, 0.0, -0.10966932773590088, -0.8195319175720215, -1.0001064538955688, -0.6567176580429077, -0.06420212984085083, 1.0, -0.7163336277008057, 0.0323110930621624, 0.0, 0.05093812942504883, 0.02735367976129055, -0.04835407808423042, 0.0, 0.16436919569969177, 0.016877297312021255, 0.0, -0.035825252532958984, 0.045819513499736786, 0.005180656909942627, 0.3800443410873413, 0.04558633640408516]","[0.06277015060186386, -1.0, -0.6837595105171204, -0.13730488717556, -0.3053821921348572, -0.5420967936515808, -0.1543286144733429, 1.0, -1.0]"
4787,"[0.0, 0.0, -0.10973507165908813, -0.8192719221115112, -1.0000773668289185, -0.6564657092094421, -0.06384420394897461, 1.0, -0.7147554755210876, 0.03426704183220863, 0.0, 0.05135104060173035, 0.03544663265347481, -0.03336749225854874, 0.0, 0.1006586104631424, 0.00842920783907175, 0.0, -0.035744667053222656, 0.04612462967634201, 0.005125284194946289, 0.38003090023994446, 0.012410428375005722]","[0.19373595714569092, -1.0, -0.562777578830719, -0.5496068596839905, -0.2362021803855896, -0.6655572652816772, -0.33357560634613037, 1.0, -1.0]"
4788,"[0.0, 0.0, -0.10943853855133057, -0.8191418051719666, -1.0000933408737183, -0.6569770574569702, -0.063912034034729, 1.0, -0.7101877927780151, 0.04667464643716812, 0.0, 0.06515039503574371, 0.03259288892149925, -0.03551281616091728, 0.0, 0.14132027328014374, 0.014203161001205444, 0.0, -0.035738468170166016, 0.04612724483013153, 0.005111217498779297, 0.3801068663597107, 0.054679375141859055]","[-0.26078373193740845, -1.0, -0.5944713950157166, -0.4426434636116028, -0.18752041459083557, -0.3857695758342743, 0.00680936686694622, 0.97959965467453, -1.0]"
4789,"[0.0, 0.0, -0.1090347170829773, -0.8190682530403137, -1.0000823736190796, -0.6569825410842896, -0.06396198272705078, 1.0, -0.7068164348602295, 0.036779001355171204, 0.0, 0.06269581615924835, 0.029077991843223572, -0.03750110790133476, 0.0, 0.1036011204123497, 0.006176418624818325, 0.0, -0.03570699691772461, 0.046083964407444, 0.0049381256103515625, 0.38034671545028687, 0.06359103322029114]","[-0.19891104102134705, -1.0, -0.6548792123794556, -0.30206358432769775, 0.07197137922048569, -0.47955963015556335, 0.11747369170188904, 0.8496372699737549, -1.0]"
4790,"[0.0, 0.0, -0.10877960920333862, -0.8192760348320007, -1.0000625848770142, -0.6570190191268921, -0.06386750936508179, 1.0, -0.7052533626556396, 0.025994960218667984, 0.0, 0.054572369903326035, 0.01769350841641426, -0.039681777358055115, 0.0, 0.08505447208881378, 0.001724852598272264, 0.0, -0.03570389747619629, 0.04600900411605835, 0.004896283149719238, 0.38060516119003296, 0.06650150567293167]","[-0.06676838546991348, -1.0, -0.7271627187728882, 0.010292354971170425, 0.2087307572364807, -0.5762879252433777, 0.14971953630447388, 0.7999407649040222, -0.9107579588890076]"
4791,"[0.0, 0.0, -0.10874563455581665, -0.8198386430740356, -1.0000542402267456, -0.6573208570480347, -0.06357461214065552, 1.0, -0.703944206237793, 0.016035666689276695, 0.0, 0.046144187450408936, 0.012045529671013355, -0.034121520817279816, 0.0, 0.07486964017152786, -5.444064663606696e-05, 0.0, -0.03573966026306152, 0.04598155617713928, 0.005099892616271973, 0.38084205985069275, 0.0652046874165535]","[0.12289103120565414, -1.0, -0.7598397135734558, 0.2584548592567444, 0.23337584733963013, -0.6399964094161987, 0.13722233474254608, 0.8068639039993286, -0.8300373554229736]"
4792,"[0.0, 0.0, -0.10914266109466553, -0.8201932907104492, -1.0000792741775513, -0.6576879024505615, -0.06311571598052979, 1.0, -0.700703501701355, 0.023905253037810326, 0.0, 0.04657754674553871, 0.012950657866895199, -0.029478399083018303, 0.0, 0.1457924246788025, 0.020138204097747803, 0.0, -0.03570890426635742, 0.04632078856229782, 0.005450725555419922, 0.38084161281585693, 0.0012414073571562767]","[0.3587344288825989, -1.0, -0.4873593747615814, -0.2798316180706024, -0.5150237083435059, -0.37139472365379333, -0.10393109172582626, 1.0, -1.0]"
4793,"[0.0, 0.0, -0.10906070470809937, -0.8203006982803345, -1.0001099109649658, -0.6577472686767578, -0.0626954436302185, 1.0, -0.6937388181686401, 0.0364542119204998, 0.0, 0.0624917633831501, 0.028397440910339355, -0.04514364153146744, 0.0, 0.12128108739852905, 0.010024852119386196, 0.0, -0.03573107719421387, 0.04640921950340271, 0.0054892897605896, 0.38094931840896606, 0.0630035400390625]","[-0.17853781580924988, -1.0, -0.616558313369751, -0.269723504781723, -0.010498128831386566, -0.4300556778907776, 0.04576246440410614, 0.8955262303352356, -1.0]"
4794,"[0.0, 0.0, -0.10889917612075806, -0.8199101090431213, -1.0000892877578735, -0.656579852104187, -0.06233173608779907, 1.0, -0.6924610733985901, 0.03156295046210289, 0.0, 0.05869517847895622, 0.03860699385404587, -0.054516494274139404, 0.0, 0.0717407837510109, -0.007157397922128439, 0.0, -0.03577017784118652, 0.04662901163101196, 0.005075693130493164, 0.3809853494167328, 0.014385676942765713]","[0.09796413034200668, -1.0, -0.5371761322021484, -0.6260417699813843, 0.07340764254331589, -0.7567433714866638, -0.43902018666267395, 1.0, -1.0]"
4795,"[0.0, 0.0, -0.1088794469833374, -0.8193009495735168, -1.0000991821289062, -0.656025230884552, -0.06266897916793823, 1.0, -0.6925460696220398, 0.034862976521253586, 0.0, 0.049385156482458115, 0.04176021367311478, -0.06256993860006332, 0.0, 0.10932745784521103, 0.01951160840690136, 0.0, -0.035742759704589844, 0.04688119888305664, 0.004776716232299805, 0.3808039426803589, 0.008803545497357845]","[0.06192111223936081, -1.0, -0.5107729434967041, -0.5092990398406982, -0.39161747694015503, -0.746120274066925, -0.3720085024833679, 1.0, -1.0]"
4796,"[0.0, 0.0, -0.10898321866989136, -0.8187323212623596, -1.0001296997070312, -0.6560959815979004, -0.06356960535049438, 1.0, -0.692197322845459, 0.03861960768699646, 0.0, 0.049288541078567505, 0.038033999502658844, -0.07267555594444275, 0.0, 0.12665605545043945, 0.020715313032269478, 0.0, -0.03566479682922363, 0.0472525954246521, 0.00464785099029541, 0.380551815032959, 0.0005583213642239571]","[0.03272630274295807, -1.0, -0.4650780260562897, -0.5401166677474976, -0.46307528018951416, -0.7273272275924683, -0.39764678478240967, 1.0, -1.0]"
4797,"[0.0, 0.0, -0.10871905088424683, -0.818182110786438, -1.0001860857009888, -0.6564077734947205, -0.06483912467956543, 1.0, -0.6877120733261108, 0.04208933562040329, 0.0, 0.06378193199634552, 0.04318350553512573, -0.07121633738279343, 0.0, 0.2246178388595581, 0.02103152871131897, 0.0, -0.0356595516204834, 0.047289833426475525, 0.004407286643981934, 0.3803868591785431, 0.03657611459493637]","[-0.1443551480770111, -1.0, -0.5903347730636597, -0.5934046506881714, -0.5734829902648926, -0.4747880697250366, -0.2715581953525543, 1.0, -1.0]"
4798,"[0.0, 0.0, -0.10853809118270874, -0.817572295665741, -1.0001384019851685, -0.6555317640304565, -0.06668329238891602, 1.0, -0.6895644664764404, 0.03340040519833565, 0.0, 0.049346692860126495, 0.03831467032432556, -0.09101386368274689, 0.0, 0.10551946610212326, 0.020886976271867752, 0.0, -0.03554272651672363, 0.04762209206819534, 0.0038355588912963867, 0.3803911805152893, 0.03829886019229889]","[-0.15501800179481506, -1.0, -0.5848427414894104, -0.35463863611221313, -0.17040053009986877, -0.8011879920959473, -0.19810080528259277, 1.0, -0.8187499642372131]"
4799,"[0.0, 0.0, -0.10815942287445068, -0.8175718188285828, -1.000196099281311, -0.65534508228302, -0.06847429275512695, 1.0, -0.6899367570877075, 0.029292745515704155, 0.0, 0.06085636094212532, 0.030389774590730667, -0.048230547457933426, 0.0, 0.2032569944858551, 0.020692920312285423, 0.0, -0.03554511070251465, 0.04758567363023758, 0.0034725069999694824, 0.38060814142227173, 0.08079081773757935]","[-0.039415352046489716, -1.0, -0.6501622796058655, -0.25325897336006165, -0.2486366331577301, -0.19427542388439178, 0.12393897771835327, 0.9202039241790771, -1.0]"
4800,"[0.0, 0.0, -0.10801833868026733, -0.8180935978889465, -1.000126600265503, -0.6553289890289307, -0.0700957179069519, 1.0, -0.6942940950393677, 0.02608627639710903, 0.0, 0.049640852957963943, 0.011958028189837933, -0.029643360525369644, 0.0, 0.1114659309387207, 0.014302918687462807, 0.0, -0.03551220893859863, 0.047833338379859924, 0.003377676010131836, 0.38098302483558655, 0.08068204671144485]","[-0.07707475870847702, -1.0, -0.6215766072273254, 0.09438551962375641, 0.010334931313991547, -0.28940534591674805, 0.33044424653053284, 0.7843822240829468, -1.0]"
4801,"[0.0, 0.0, -0.10806959867477417, -0.8189680576324463, -1.0001360177993774, -0.6558235883712769, -0.07113879919052124, 1.0, -0.6971712112426758, 0.019504068419337273, 0.0, 0.05317315086722374, 0.010220187716186047, -0.03230040892958641, 0.0, 0.0978485643863678, 0.002372243208810687, 0.0, -0.03550243377685547, 0.048064135015010834, 0.003598451614379883, 0.3813691735267639, 0.08711070567369461]","[-0.07139592617750168, -1.0, -0.7366915941238403, 0.15185017883777618, 0.23384809494018555, -0.3916335701942444, 0.4642754793167114, 0.6271830201148987, -1.0]"
4802,"[0.0, 0.0, -0.10794651508331299, -0.819614052772522, -1.0001105070114136, -0.6558448076248169, -0.07141900062561035, 1.0, -0.7000956535339355, 0.0157630518078804, 0.0, 0.04709021747112274, 0.01651678793132305, -0.025335783138871193, 0.0, 0.17414222657680511, 0.0004647545574698597, 0.0, -0.035491228103637695, 0.048023223876953125, 0.0036537647247314453, 0.3817749321460724, 0.08846566826105118]","[0.17289751768112183, -1.0, -0.7769760489463806, 0.23472321033477783, 0.03910583257675171, -0.3363429009914398, 0.2778289318084717, 0.7847355604171753, -1.0]"
4803,"[0.0, 0.0, -0.10779577493667603, -0.8200616240501404, -1.000091791152954, -0.6559717655181885, -0.07117396593093872, 1.0, -0.7027630805969238, 0.031963251531124115, 0.0, 0.05691395327448845, 0.014369002543389797, -0.03188459575176239, 0.0, 0.12066853046417236, -0.005785571876913309, 0.0, -0.03549838066101074, 0.04798981547355652, 0.0037322044372558594, 0.38208654522895813, 0.0676332339644432]","[-0.1980966031551361, -1.0, -0.7795387506484985, -0.030781200155615807, 0.23212957382202148, -0.5281099081039429, 0.3152688145637512, 0.7210869193077087, -0.9463338851928711]"
4804,"[0.0, 0.0, -0.10785943269729614, -0.8204913139343262, -1.0000646114349365, -0.6558634638786316, -0.0704430341720581, 1.0, -0.706746518611908, 0.020429028198122978, 0.0, 0.04561741650104523, 0.017004815861582756, -0.02502552978694439, 0.0, 0.053750742226839066, -0.010964922606945038, 0.0, -0.035543203353881836, 0.048176832497119904, 0.0038788318634033203, 0.3822758197784424, 0.05069958046078682]","[0.04582046717405319, -1.0, -0.8660931587219238, 0.06792576611042023, 0.3459717035293579, -0.8667592406272888, 0.18278712034225464, 0.7786520719528198, -0.6937856078147888]"
4805,"[0.0, 0.0, -0.10810470581054688, -0.8204431533813477, -1.000077486038208, -0.6555695533752441, -0.06960910558700562, 1.0, -0.7111534476280212, 0.020353225991129875, 0.0, 0.05117698386311531, 0.020897625014185905, -0.045003898441791534, 0.0, 0.06531786173582077, -0.012370535172522068, 0.0, -0.035536766052246094, 0.0483865812420845, 0.00395435094833374, 0.3822014033794403, 0.014988783746957779]","[0.21156880259513855, -1.0, -0.660104513168335, -0.35303714871406555, 0.1784607172012329, -0.786857545375824, -0.15241773426532745, 1.0, -0.8798112273216248]"
4806,"[0.0, 0.0, -0.10828906297683716, -0.8203288316726685, -1.000095009803772, -0.6557498574256897, -0.06891953945159912, 1.0, -0.7132456302642822, 0.024340525269508362, 0.0, 0.04515146091580391, 0.026148363947868347, -0.03151075169444084, 0.0, 0.12794151902198792, 0.003663889365270734, 0.0, -0.03554582595825195, 0.04850081354379654, 0.00411534309387207, 0.38202884793281555, 0.02424752712249756]","[0.2636896073818207, -1.0, -0.7067123651504517, -0.26287639141082764, -0.1515170931816101, -0.7464916706085205, -0.1401238739490509, 1.0, -1.0]"
4807,"[0.0, 0.0, -0.10843551158905029, -0.8202390670776367, -1.000099778175354, -0.6561349630355835, -0.06866681575775146, 1.0, -0.7162838578224182, 0.03476051241159439, 0.0, 0.0449381060898304, 0.03584739938378334, -0.040248360484838486, 0.0, 0.1629309207201004, 0.009093767032027245, 0.0, -0.03551054000854492, 0.048779793083667755, 0.00427621603012085, 0.38193970918655396, 0.03907846659421921]","[0.0647076740860939, -1.0, -0.6901849508285522, -0.24779123067855835, -0.28443706035614014, -0.7011682391166687, -0.24648509919643402, 1.0, -1.0]"
4808,"[0.0, 0.0, -0.10827285051345825, -0.819964587688446, -1.000120997428894, -0.6568013429641724, -0.06867671012878418, 1.0, -0.7149252891540527, 0.04152858257293701, 0.0, 0.05766945704817772, 0.037705566734075546, -0.053909625858068466, 0.0, 0.15778985619544983, 0.01947939395904541, 0.0, -0.03545784950256348, 0.048838794231414795, 0.0043354034423828125, 0.3818930983543396, 0.053427804261446]","[-0.19512063264846802, -1.0, -0.6086267232894897, -0.3977953791618347, -0.2651098668575287, -0.45389309525489807, -0.05876799672842026, 1.0, -1.0]"
4809,"[0.0, 0.0, -0.10787999629974365, -0.8195730447769165, -1.0001003742218018, -0.6562955379486084, -0.06879085302352905, 1.0, -0.7152060270309448, 0.033097341656684875, 0.0, 0.05626803636550903, 0.03783765435218811, -0.0517788827419281, 0.0, 0.12713685631752014, 0.009937584400177002, 0.0, -0.035420894622802734, 0.04879380017518997, 0.003968417644500732, 0.3820197582244873, 0.06377653032541275]","[-0.13352838158607483, -1.0, -0.6700521111488342, -0.3184381425380707, -0.031900592148303986, -0.523005485534668, 0.055273376405239105, 0.9528864622116089, -1.0]"
4810,"[0.0, 0.0, -0.10768842697143555, -0.8195919394493103, -1.0000964403152466, -0.6564173698425293, -0.06879287958145142, 1.0, -0.7166364192962646, 0.0237769465893507, 0.0, 0.0454443134367466, 0.025846822187304497, -0.05641835927963257, 0.0, 0.12889094650745392, 0.01290016807615757, 0.0, -0.03543496131896973, 0.04873719811439514, 0.003930151462554932, 0.38211381435394287, 0.06217055395245552]","[0.036779411137104034, -1.0, -0.6972092390060425, 0.029593508690595627, -0.05655444413423538, -0.5870453119277954, 0.030462069436907768, 1.0, -0.8490768671035767]"
4811,"[0.0, 0.0, -0.10765719413757324, -0.8198274970054626, -1.000112533569336, -0.6567828059196472, -0.06875061988830566, 1.0, -0.7176047563552856, 0.023329835385084152, 0.0, 0.046809177845716476, 0.02266121469438076, -0.04634301736950874, 0.0, 0.16638004779815674, 0.015936492010951042, 0.0, -0.03543400764465332, 0.04876556992530823, 0.004062235355377197, 0.38222241401672363, 0.06860428303480148]","[0.10352877527475357, -1.0, -0.693579375743866, 0.10065867006778717, -0.18257933855056763, -0.39979591965675354, 0.0609666109085083, 1.0, -1.0]"
4812,"[0.0, 0.0, -0.10751968622207642, -0.8199806213378906, -1.0001038312911987, -0.6569733619689941, -0.06858527660369873, 1.0, -0.7178411483764648, 0.028242243453860283, 0.0, 0.051221247762441635, 0.02295841835439205, -0.036756835877895355, 0.0, 0.16138435900211334, 0.01100610475987196, 0.0, -0.03542447090148926, 0.04876409471035004, 0.004106342792510986, 0.3823755979537964, 0.0722515657544136]","[0.0016637817025184631, -1.0, -0.698011577129364, 0.01698540523648262, -0.09538059681653976, -0.3622520864009857, 0.11217644810676575, 0.9435505270957947, -1.0]"
4813,"[0.0, 0.0, -0.10734373331069946, -0.8201194405555725, -1.000097393989563, -0.6572283506393433, -0.06826436519622803, 1.0, -0.718450665473938, 0.028771141543984413, 0.0, 0.05255207419395447, 0.02268313802778721, -0.03658675402402878, 0.0, 0.14653532207012177, 0.006275885738432407, 0.0, -0.0354304313659668, 0.04872947931289673, 0.004161417484283447, 0.3825271427631378, 0.06628242880105972]","[-0.03284979611635208, -1.0, -0.7209712862968445, -0.015188056975603104, -0.018015094101428986, -0.4570525884628296, 0.11559905111789703, 0.9432488083839417, -1.0]"
4814,"[0.0, 0.0, -0.1072460412979126, -0.8202489018440247, -1.0000985860824585, -0.657477617263794, -0.06775134801864624, 1.0, -0.7187463045120239, 0.027510840445756912, 0.0, 0.05142480134963989, 0.0221930593252182, -0.03814246878027916, 0.0, 0.1471981406211853, 0.010464862920343876, 0.0, -0.03541398048400879, 0.04874510318040848, 0.004258453845977783, 0.38266220688819885, 0.061111945658922195]","[0.0003138110041618347, -1.0, -0.7075154781341553, -0.00015919655561447144, -0.09801065176725388, -0.46519723534584045, 0.08379524201154709, 1.0, -1.0]"
4815,"[0.0, 0.0, -0.10717111825942993, -0.8203321695327759, -1.0000944137573242, -0.6575957536697388, -0.06719893217086792, 1.0, -0.7196369171142578, 0.025262931361794472, 0.0, 0.049495913088321686, 0.023065388202667236, -0.04538493975996971, 0.0, 0.13187693059444427, 0.008145983330905437, 0.0, -0.035401105880737305, 0.04876210540533066, 0.004325687885284424, 0.3827696740627289, 0.05675016716122627]","[0.017279721796512604, -1.0, -0.726810872554779, 0.015730667859315872, -0.038197360932826996, -0.5864734053611755, 0.03373988717794418, 1.0, -0.9027498364448547]"
4816,"[0.0, 0.0, -0.10716921091079712, -0.8203807473182678, -1.0000972747802734, -0.657895565032959, -0.06659328937530518, 1.0, -0.7195973992347717, 0.026095381006598473, 0.0, 0.047329287976026535, 0.023367537185549736, -0.039569638669490814, 0.0, 0.14524738490581512, 0.015223904512822628, 0.0, -0.03538250923156738, 0.048815615475177765, 0.004466533660888672, 0.3828081786632538, 0.04904516041278839]","[0.07405126839876175, -1.0, -0.6876987814903259, 0.002977844327688217, -0.23295560479164124, -0.5516406893730164, -0.018051953986287117, 1.0, -0.9824272990226746]"
4817,"[0.0, 0.0, -0.10732299089431763, -0.820370078086853, -1.0000791549682617, -0.6581197381019592, -0.06615489721298218, 1.0, -0.7209765315055847, 0.02998839132487774, 0.0, 0.04894532263278961, 0.02478518895804882, -0.038776945322752, 0.0, 0.11401458829641342, 0.004695478826761246, 0.0, -0.03535914421081543, 0.04911018908023834, 0.004625499248504639, 0.3827594518661499, 0.032264333218336105]","[0.024841807782649994, -1.0, -0.7036080360412598, -0.16926221549510956, -0.10119380801916122, -0.7662263512611389, -0.15345479547977448, 1.0, -0.9072824716567993]"
4818,"[0.0, 0.0, -0.10748475790023804, -0.820186972618103, -1.0001322031021118, -0.6579781770706177, -0.06590712070465088, 1.0, -0.7200631499290466, 0.029304945841431618, 0.0, 0.04957028850913048, 0.0360126793384552, -0.06270893663167953, 0.0, 0.1310863494873047, 0.014555215835571289, 0.0, -0.03531146049499512, 0.049433305859565735, 0.004627406597137451, 0.3827042877674103, 0.037591107189655304]","[0.01270284503698349, -1.0, -0.6705195903778076, -0.2628358006477356, -0.22085213661193848, -0.7611872553825378, -0.22302618622779846, 1.0, -0.9257509112358093]"
4819,"[0.0, 0.0, -0.10764080286026001, -0.8197949528694153, -1.0001378059387207, -0.6575653553009033, -0.0660545825958252, 1.0, -0.719336748123169, 0.031051291152834892, 0.0, 0.0412856861948967, 0.033813804388046265, -0.08753874897956848, 0.0, 0.14217925071716309, 0.02073591761291027, 0.0, -0.035208702087402344, 0.049835287034511566, 0.004489779472351074, 0.38261935114860535, 0.01992611587047577]","[0.023294933140277863, -1.0, -0.5708926320075989, -0.20621755719184875, -0.3317243158817291, -0.9033054709434509, -0.3988536298274994, 1.0, -0.7758579254150391]"
4820,"[0.0, 0.0, -0.10734432935714722, -0.8197911381721497, -1.0001477003097534, -0.6578012704849243, -0.06662696599960327, 1.0, -0.7152866125106812, 0.03756847232580185, 0.0, 0.06563714891672134, 0.027249766513705254, -0.045298393815755844, 0.0, 0.1291676163673401, 0.020344607532024384, 0.0, -0.035257816314697266, 0.049819253385066986, 0.004387199878692627, 0.38271093368530273, 0.05924966186285019]","[-0.24062684178352356, -1.0, -0.5907896757125854, -0.3501179814338684, -0.14408132433891296, -0.34285855293273926, 0.15035146474838257, 0.9537949562072754, -1.0]"
